text,sentiment,eof,responsiveness,accuracy
"ভালো করে ২জিই পাওয়া যায় না, আবার ৫জি, আর কতো ধোঁকা দিবি, চাপাবাজি বন্ধ কর", negative, na, slow, low
"ওরা ৪জিই পায় না আবার ৫জি, ভাই মজা দিয়েন না", negative, na, na, low
আমার বাল ফেলো, negative, na, na, na
"জনিকে টাওয়ারের উপর বসিয়ে দেওয়ার জোর দাবি জানাচ্ছি, তাহলে হয়তো ৪জি পাবে। নইলে ২জি এর বেশি গতি পাবে না", neutral, na, na, na
ওরে বাটপার বাংলাদেশ অপারেটর, negative, na, na, na
আমি ইসলামিক ভিডিও বানাই। বিশ্বব্যাপী দাওয়াতি কাজের বৃহত্তর স্বার্থে আমি বাংলা ভিডিও গুলো ইংরেজিতেও ভাষান্তর করি। তবে তেমন কোনো সাপোর্ট পাই না। সবাই আমার জন্য দোয়া করবেন। সময় পেলে আমার একটা ভিডিও দেখে ভালো লাগলে চ্যানেল সাবস্ক্রাইব করে সাথে থাকবেন। আশা করি এই দ্বীনি কাজে সহযোগিতা করার বিনিময়ে আল্লাহ তাআলা আপনাকে উত্তম প্রতিদান দেবেন, positive, na, na, na
রবি নেট হলো চোদার নেট, negative, na, na, low
"২৯৯ রুপিতে আমরা ৪ জিবি প্রতিদিন এবং আনলিমিটেড কল পাই ২৮ দিনের জন্য, ৪ গুণ ২৮ সমান ১১২ জিবি ডেটা এবং আনলিমিটেড ফ্রি কল ২৮ দিনের মেয়াদ ভারতে", positive, high, na, high
নো সার্ভিস নিয়ে রিপোর্ট দেখছি, negative, na, na, low
"ওরে বাটপার ওরে ধান্দাবাজ, মদ খা মানুষ হো", negative, na, na, na
কচু করবেন আপনারা, negative, na, na, na
"মোবাইলে ডাক্তার পিছনে এত টাকা খরচ করি ভাই কি বলবো, টাকা দিয়ে মেগাবাইট কিনি সাধারণ ইমুতে কথা বলব শান্তিতে কইতে পারিনা, এত গতিতে ঠিক আছে, আমরা বাংলাদেশের মানুষ তো ফোরজি কভারেজে আছি, অনেক গতি পাই ভাই, অনেক এজন্যই তো ইমুতে কথা বলতে পারিনা, আমার ভাই বাইরে থাকে তাদের সাথে কথা বলবো বলতে পারিনা, এত সুন্দর গতি কি আর বলব বলার কিচ্ছু নাই, টাকা খরচ করি এটা কোন দুঃখ না যদি গতি পেতাম", negative, na, slow, na
সব পাগলা কোম্পানি, negative, na, na, na
মোবাইল কোম্পানির মধ্যে জিপি ১ নাম্বার বাটপার, negative, na, na, na
এত দুর্বল নেট, negative, na, slow, na
"সব চোর ডাকাত, নেটওয়ার্ক ভালো না, টাকা কেটে নেওয়া হচ্ছে বেশি, কারণ আমাদের সরকারই তো অবৈধ ভোট চোর, তারা তো অনিয়ম কাজ করবেই", negative, na, na, low
চেটের বালকেরা আগে তোদের টেলিটকের নেটওয়ার্ক সম্পাসারণ কর!, negative, na, na, na
দয়া করে টাওয়ার শেয়ার সিস্টেম অবিলম্বে উদ্যোগ নিন। আমরা সব মোবাইল অপারেটরদের টাওয়ার শেয়ারিং উপেক্ষা করার কারণে খুব বেশি ভুগছি, neutral, na, na, na
"ভাই আমাদের হবিগঞ্জ জেলার বাহুবল থানার অনেকাংশে জায়গায় নেটের বিশাল সমস্যা করে, দেখার কেউ নাই", negative, na, slow, low
২০১৪ সালের কথা ২০২০ সালে সম্পন্ন, negative, na, slow, na
আলফাডাঙ্গা থানায় বাংলালিংকে টুজি, negative, na, slow, low
"অনেক জায়গায় নেটওয়ার্ক দুর্বল, এর সম্প্রসারণ অতিব জরুরি", neutral, na, na, na
ভালুকা রবিতে নেটওয়ার্ক পাওয়া যায় না। রবি টাওয়ার করুন, negative, na, slow, low
নেটওয়ার্ক অনেক অনেক धीর ফালতু বাংলাদেশ ৪জি, negative, na, slow, low
"কুমিল্লা বুড়িচং এলাকায় তে মোবাইলই নেটওয়ার্ক নাই, যেমন জিপি, ওয়ারিদ, একটেল, বাংলালিংক, আমরা জানি না কোন নেটওয়ার্ক আমরা", negative, na, slow, low
"এদেশে মানুষের চেয়ে মোবাইল টাওয়ারের সংখ্যা বেশি, পরিবেশের কতটা যে ক্ষতি হচ্ছে এক মাত্র আল্লাহ জানে", negative, na, na, na
১৬ কোটি গ্রাহককে সেবা দেয় কি ভাবে বুঝি নাই তো, neutral, na, na, na
"রিলায়েন্স জিও ১৪৯ টাকায় আনলিমিটেড কল, ২৬ জিবি ইন্টারনেট, ২৬ দিনের জন্য, ভিখারি দেশে এটা সম্ভব নয়", neutral, high, na, na
"কুকুরের বাচ্চা নেতাগুলার কি একটুও লজ্জা করেনা এই মোবাইল কোম্পানিগুলার কাছ থেকে কোটি কোটি টাকা ঘুষ প্রকাশ্যে নিতে! এই ঘুষের টাকা গুলা ট্যাক্সের নাম করে বার কোম্পানি গুলো আমাদের কাছ থেকে তোলে। আর সামান্য ২জিও পাইনা। দালালদের বলছি ২জি, ৩জি, ৪জি এসবই গিমিক। বাংলাদেশে এখনও ২জি প্রায় সব জায়গায়। আসল ৩জি আর আসল ইন্টারনেট যে কি আপনারা বাইরের দেশে গেলেই বুঝবেন। জার্মানি থেকে, ইঞ্জিনিয়ার দিগন্ত", negative, na, slow, low
চিঠি আদান প্রদান করবো তবুও ১ টাকা মিনিট কথা বলবো না, negative, na, na, na
"কল রেট আরও বাড়ান যাতে মানুষ কথা বলা কমিয়ে দেয়, ফালতু কোম্পানি", negative, low, na, na
"হাসি লাগছে, সারা দিনও মোবাইলে কথা বুঝা যায় না", negative, na, na, low
টেলিটক নেটওয়ার্ক আপডেট করেন আগে, neutral, na, na, na
"আসসালামু আলাইকুম ওয়া রাহমাতুল্লাহি ওয়া বারাকাতুহু, আমি ইসলামিক ভিডিও বানাই, আমার চ্যানেলটি ঘুরে আসার অনুরোধ করছি", positive, na, na, na
ভালো কাজ, positive, na, na, na
"বাল হবে, নেটই পাই না, এত ভেজাল", negative, na, slow, na
"প্রবাসীরা আমাদের একটা একটা সোনার টুকরা, প্রবাসী, প্রবাসীদের জন্য আমাদের দেশ উন্নতি হচ্ছে, আল্লাহ আপনি সকল প্রবাসীদের হেফাজত করেন, আমীন", positive, na, na, na
"খালের পাড়ে ৪জি পাই, বাড়িতে জরুরি", negative, na, slow, low
মোবাইল কোম্পানি গুলো আমাদের সাধারণ মানুষ থেকে হাজার হাজার কোটি টাকা হাতিয়ে নিচ্ছে কিন্তু টাওয়ারের সংখ্যা আগের মতোই, negative, low, na, na
"ভাই থামুন, প্লিজ সবাই আমার এই কমেন্টটা একটু কষ্ট করে পড়ুন প্লিজ, ভাই আমরা ছোট ইউটিউবার বলে কেউ আমাদের কে সাপোর্ট করে না, আমরা ভালো ভিডিও আপলোড দিতে পারি না বলে কেউ আমাদের ভিডিও বানাতে উৎসাহ দেয় না। ভাই একটা কথা কী জানেন আপনারা যদি আমাকে সাপোর্ট না করেন তাহলে কে আমাকে সাপোর্ট করবে বলুন। ভাইয়া প্লিজ আপনি না হয় একটু কষ্ট করে আমার এই ছোট চ্যানেলটাকে সাবস্ক্রাইব করুন প্লিজ। আমাকে সাপোর্ট করুন প্লিজ। ভালোবাসি ভাইয়া", positive, na, na, na
৪জি নেট পাইনা শালারা কি করে, negative, na, slow, low
সিনহা হত্যা মামলা ঠেকাতে রাষ্ট্রধর্ম ইসলাম বাদ দেওয়ার পাঁয়তারা, negative, na, na, na
"আসসালামু ওয়ালাইকুম, আমি একজন নতুন ব্লগার। সাইকেল নিয়ে খুব কষ্ট করে ভ্লগ করি। বুকে ক্যামেরা ফিট করে দেশের সৌন্দর্য ইউটিউবে তুলে ধরি! প্লিজ বন্ধুরা সাপোর্ট করুন", positive, na, na, na
৪জি চলে না আবার ৫জি, negative, na, na, na
আমায় বন্ধু করে সাবস্ক্রাইব করুন আমিও করবো, neutral, na, na, na
"সেলিব্রিটি তো তারা, যাদের ব্রেইণে ৩০ পারা কোরআন আছে", positive, na, na, na
যারা কাবা শরীফ একবার হলেও চুমু দিতে চান তারা লাইক দিন, positive, na, na, na
গ্রামীনফোন কোম্পানি বন্ধ করুন এটা একটি হারামখোর কোম্পানি, negative, na, na, na
প্লিজ সাপোর্ট করুন। আমার ভিডিও গুলো দেখুন ভাল লাগলে সাবস্ক্রাইব করবেন। নাহয় ফিরে আসবেন। তবে প্লিজ সাপোর্ট করুন, neutral, na, na, na
প্লিজ সাপোর্ট করুন। আমার ভিডিও গুলো দেখুন ভাল লাগলে সাবস্ক্রাইব করবেন। নাহয় ফিরে আসবেন। তবে প্লিজ সাপোর্ট করুন, neutral, na, na, na
প্লিজ সাপোর্ট করুন। আমার ভিডিও গুলো দেখুন ভাল লাগলে সাবস্ক্রাইব করবেন। নাহয় ফিরে আসবেন। তবে প্লিজ সাপোর্ট করুন, neutral, na, na, na
"২জি ভালোভাবে চলে না, ৫জি চিন্তা করে", negative, na, slow, na
কলরেট কমাতে হবে আর তা না হলে গ্রাহক পর্যায়ক্রমে কমতে থাকবে, neutral, na, na, na
কুমিল্লার বরুরা কামেড্ডা গ্রামের মধ্যে একটি মোবাইল টাওয়ার দরকার, neutral, na, na, na
নেটওয়ার্কের অবস্থা করুণ, negative, na, slow, na
রেডিয়েশন নিয়ে কি চিন্তা? কোনো মূল্যায়ন হয় কি?, neutral, na, na, na
ভালো তো, positive, na, na, na
বয়কট এমবি, negative, na, na, na
বয়কট এমবি, negative, na, na, na
আনলিমিটেড চাই, neutral, na, na, na
তিন দিন মেয়াদে কম টাকার মধ্যে প্যাকেজ চাই, neutral, na, na, na
কম টাকার মধ্যে ভালো প্যাকেজ চাই, positive, na, na, na
এত রেটে কেনা যাবে না, negative, low, na, na
রেট কমানো হোক, neutral, na, na, na
আর কিছু দিন পর এমবি ছাড়বো ওয়াইফাই ধরবো। সস্তার নেট চালাবো, neutral, na, na, na
এমবির মেয়াদ শেষ হবার পরেও যাতে ফোনে এমবি থাকে সেই আইন চালু করা হোক, neutral, na, na, na
বেশি টাকা দিয়ে মানুষ চুদবি এমবি কিনতে, negative, na, na, na
সিমের ডেটা বয়কট করুন সবাই, neutral, na, na, na
ইন্টারনেটের দাম কমিয়ে দেওয়া হোক আমার দাবি, neutral, na, na, na
সিম মালিকরে ধইরা পিডামু, negative, na, na, na
ভয়েস ও ডেটা প্যাকের দাম কমানো হোক, neutral, na, na, na
হাস্যকর, negative, na, na, na
মেয়াদ চাই না, neutral, na, na, na
৯ টাকায় ১ জিবি ৭ দিন চাই, neutral, na, na, na
শুধু অপারেটরের দিকটা দেখলে তো হবে না গ্রাহকদেরও দেখতে হবে, neutral, na, na, na
ডেটা প্যাকেজের যে দাম বাড়িয়েছেন তাই ঈদে বাড়ি থেকে এসেই বাসায় ওয়াইফাই লাগিয়েছি, neutral, high, na, na
অনির্বাচিত শেখ হাসিনা সরকারের কোনও জবাবদিহি না থাকায় ডাকাতি উপায়ে উচ্চ হারে কর আরোপ করে চলেছে, negative, na, na, na
সরকার ভ্যাট কমালে কল রেটও কমবে, neutral, na, na, na
"ঠিকই আছে তাই হবে, গ্রাহক হারাবে", neutral, na, na, na
আজ গ্রামীণে দেখছি ১ জিবি ৭ দিন ৯৮ টাকা! এটা কি? যেখানে রবিতে ১৬ টাকায় ৩ জিবি ৭ দিন। একটা নির্দিষ্ট রেট থাকা দরকার, negative, low, na, na
"৪০ জিবি ৬ মাস আগে কিনতাম ৩৯৯ টাকায়, এখন ৪০ জিবি ৫৯৯ টাকা। ২০০ টাকা কেন বৃদ্ধি করলো? আর ৫জি'র তো নাম নেই", negative, low, na, na
খরচ কমানো হোক, neutral, na, na, na
আগের মতো ২ ঘন্টার আনলিমিটেড এমবি চাই, neutral, na, na, na
"আমি একজন রিটেইলার, আমার এলাকায় আমার গ্রাহক এখন আর নাই, সবাই ওয়াইফাই লাগিয়ে নিছে", neutral, na, na, na
এসব না করে পারলে মাসিক মেয়াদি এমবির রেট কমান, neutral, na, na, na
"যে দাম বাড়িয়েছে কুত্তার বাচ্চারা, আগেই তো ভালো ছিল", negative, low, na, na
"ইন্টারনেট ডেটার দাম কমানো হোক, প্রতি ১ জিবি যেনো দশ টাকা থাকে, মেয়াদ ৭ দিন", neutral, na, na, na
অফার গুলোর দামও কমানো হোক, neutral, na, na, na
যে যেভাবে পারে সেইভাবে লুট করে খাচ্ছে, negative, na, na, na
বাল ছিড়বে, negative, na, na, na
আগে ১৭ টাকা ১ জিবি পেতাম ৩ দিন। এখন ৫৬ টাকা ১ জিবি ৭ দিন। তাই ব্যবহার করি না, negative, low, na, na
মেয়াদ থাকবে কেন?, negative, na, na, na
"আরে ভাই, কেনো ডেটার দাম কমানোর কথা বলা যায়না। হায়রে বাঙালি", negative, na, na, na
গ্রাহকের চাহিদা তো মেয়াদ উঠিয়ে দেওয়া, neutral, na, na, na
"আবার ভোগান্তি শুরু হবে। ৩ দিনেরটা ৭ দিন করে দাম বাড়িয়েছে, এখন আবার সেই বাড়তি দামে ৩ দিন করে দেবে। কারণ গ্রাহকদের কাছে তো কোম্পানিগুলোর জবাবদিহিতা করতে হয় না", negative, low, na, na
ভালোই তেলেসমাতি, negative, na, na, na
কত নাটক দেখবো, negative, na, na, na
এমবির কোন মেয়াদ চাই না, neutral, na, na, na
খুব ভালো, positive, na, na, na
আমার টাকার মেয়াদ দেওয়ার তারা কে?, negative, na, na, na
"মেয়াদ থাকবেই, আর মেয়াদ শেষে অবশিষ্ট ডেটা নিয়ে যাবেই", negative, na, na, na
কোনো ডেটা প্যাকের কোনো প্রকার মেয়াদ আমরা চাই না, neutral, na, na, na
"এত সিদ্ধান্ত পরিবর্তন, এতেই বোঝা যায়, প্রযুক্তবিদরা কত উন্নত", negative, na, na, na
ভারতের মতো বাংলাদেশেও সব হচ্ছে। তাই নিয়ে আসুন ইন্ডিয়া প্রিপেইড প্ল্যান। দেশব্যাপী প্রতিদিন ১-১.৫ জিবি ইন্টারনেট এবং আনলিমিটেড টকটাইম। এই মুহূর্তে আমি এই বিদ্যমান প্রিপেইড পরিকল্পনা এবং আমাদের অর্থ নষ্ট করা ঘৃণা করি, negative, low, na, na
হাস্যকর, negative, na, na, na
বিটিআরসি এই সব মাতলামি বন্ধ করেন, negative, na, na, na
টাকা দিয়ে কিনবো মেয়াদ থাকবে কেনো?, negative, na, na, na
"এমবির মেয়াদ আনলিমিটেড করুন প্লিজ আর দাম কমান, ডাকাতি হচ্ছে, মেয়াদ শেষ হবার আগেও এমবি নাই হয়ে যায়, আর দাম এতো কি বলবো", negative, low, na, low
"আগের দাম এবং মেয়াদ চাই, ২০২০ সালের অফারগুলো", neutral, na, na, na
৩ দিন করা হোক, neutral, na, na, na
আনলিমিটেড মেয়াদ চাই, neutral, na, na, na
অভিনন্দন, positive, na, na, na
"প্রথম ১ জিবি ৩০ টাকা দিয়া কিনছিলাম, পরে দেখি সেই ১ জিবির দাম ৫০ টাকা। এগুলো দেখলে কার মেজাজ খারাপ না হয় বলেন?", negative, low, na, na
"৭ দিন মেয়াদে দাম বেশি তাই মানুষ কম ব্যবহার করে, এখন চলে না দেখে আসছে আবার ৩ দিন মেয়াদে দিতে, কিন্তু মনে রাইখেন দাম বেশি হলে তাও মানুষ কম ব্যবহার করবে!", negative, low, na, na
"দাম না কমালে কোনো লাভ হবেনা, ডাবল দাম বেড়েছে এমবির, ১০ জিবি ৩০ দিন ১৩০-১৫০ টাকা ছিল এবছর ২ মাস আগে সেটা হলো ২০০ এখন ২২৮ টাকা, জিপির মাই অফার এটি, সব গ্রাহককে তারা একইদামে মাই অফার দেয় যেই নাম্বারটি পাওয়ার যোগ্য", negative, low, na, na
"১ মিনিট কথা বললে মাত্র ৮ টাকা কাটে, এটা বাড়ান আপনাদের কম পরলে", negative, low, na, na
গ্রাহক চাই আনলিমিটেড মেয়াদের প্যাকেজ, neutral, na, na, na
খানকির পোলারা একটা নাটক চোদায়। ওগো মায়েরে চুদি পাগলচোদা হালারা, negative, na, na, na
"এবার ঠেলা সামলাও, জনগণ চাইলে সব পারে, এটা হলো জনগণের পাওয়ার", positive, na, na, na
"সিঙ্গাপুরে ভাই ১২০ জিবি, সিঙ্গাপুরে ১০০০ মিনিট, বাংলাদেশে ২০০ মিনিট, সবাই এখানে মাসের ব্যবহার করে ১২ টাকা", positive, high, na, high
মেয়াদ দেওয়ার দরকারই বা কি, neutral, na, na, na
"লাভ কি তাতে!? দাম বাড়ানোর জন্য এই নীতি করেছিলো, দাম বাড়ালো, নীতি সফল, বিটিআরসি সফল, কোম্পানি সফল, পাবলিক হতাশ", negative, low, na, na
কাহিনী বাদ দিয়ে দাম কমানোর চেষ্টা করেন। যতসব বড় বড় কথা। কাজে নাই, negative, na, na, na
মূলত এর দাম কমালে অনেক ভালো হবে, neutral, na, na, na
"দাম না কমিয়ে, প্যাক চালু করলে লাভ হবে", negative, na, na, na
শূন্য দশমিক চার চার, neutral, na, na, na
ভাই সবার কাছে একটা প্রশ্ন ছিল ১৫ দিনের মেয়াদের ইন্টারনেট প্যাকেজ কি আসবে প্লিজ আমাকে রিপ্লাই দিন, neutral, na, na, na
১৫ দিনের মেয়াদ আবার ফিরে আনা হোক, neutral, na, na, na
নাটক, negative, na, na, na
"এমবির মেয়াদ ওঠানো হোক, দাম কমানো উচিত", neutral, na, na, na
বাজে, negative, na, na, na
ডেটা প্যাকেজের দাম না কমিয়ে নাটক করো আর কত দেশের মানুষরে লুটেপুটে খাওয়া, negative, low, na, na
মেয়াদ কেন থাকবে? আমরা কি টাকা হাওয়ার মাধ্যমে পাই?, negative, low, na, na
"দাম কম চাই, ৯ টাকা জিবি", neutral, low, na, na
এমবি ডাটা মেয়াদ চাই না আনলিমিটেড এমবি চাই, positive, high, na, na
মেয়াদ না কমিয়ে দাম কমানো হোক, neutral, low, na, na
বয়কট করলাম ডাটা প্যাক ১৫ টাকা প্রতি জিবি করা হলে ব্যবহার করবো অন্যথায় ওয়াইফাই নিবো ৫০০ টাকার ওয়াইফাই দিয়ে ১০ জন ব্যবহার করবো, negative, low, na, na
বেশি পাকনামি করলে যা হয়, negative, na, na, na
বাবুরা যতই অফার দাও এমবি আর কিনব না, negative, na, na, na
অতিরিক্ত মূল্যের ডাটার আবার কেন মেয়াদ থাকবে যে কোনো ডাটা প্যাকের মেয়াদ আনলিমিটেড হওয়া উচিত, negative, low, na, na
অতিরিক্ত মূল্যের ডাটার আবার কেন মেয়াদ থাকবে যে কোনো ডাটা প্যাকের মেয়াদ আনলিমিটেড হওয়া উচিত, negative, low, na, na
"বাংলাদেশের বড় বড় প্রতিষ্ঠানগুলোতে মাথায় গোবর ভর্তি কিছু লোক বসে আছে, যার ফলে বিগত দিনগুলোতে বিতর্কিত সব নীতিমালা সরকার বাস্তবায়ন করেছে যাতে কোনপ্রকার জনগণের স্বার্থ রক্ষা করা হয় নি", negative, na, na, na
"আনলিমিটেড মেয়াদ করুন, বিটিআরসি", neutral, high, na, na
আনলিমিটেড ইন্টারনেট দিতে হবে, neutral, high, na, na
অন্য সব কোম্পানি আয় করে আর বাংলাদেশের টেলিটক কোম্পানি ব্যয় করে তার কারণ কি তারা চুরি করে বেশি করে এই জন্য তাদের এই আনলিমিটেড ইন্টারনেট আমাদেরকে দিতে হবে, negative, na, na, na
বাংলালিংক আমার ভিওএলটিই, neutral, na, na, na
"তিনদিন মেয়াদ উঠিয়ে দেওয়ার পর অপারেটরগুলো ডাটার দাম বাড়িয়েছিল এখন আবার তিনদিন মেয়াদি চালু করলে ডাটার দাম কি কমাবে নাকি পরিকল্পিতভাবে অপারেটরগুলোর টাকা কামানোর ধান্দা করেছেন বাহ, সাধারন জনগণ আমরা ডাটার কোন মেয়াদ চাই না", negative, low, na, na
আনলিমিটেড মেয়াদ চাই আমরা, positive, high, na, na
এতো কিছু করে লাভ নেই এমবির দাম কমাতে হবে এবং আনলিমিটেড করতে হবে তাহলে গ্রাহক আবার আগের মতো বেশি ব্যবহার করবে, neutral, high, na, na
মেয়াদ কেনো থাকবে ডাটাবেজে?, negative, low, na, na
এজন্যই ওয়াইফাই চালাই, neutral, na, na, na
বেশি খাইতে যাইয়া এখন বাঁশ খাইছে, negative, na, na, na
"সাধারণ মানুষের দরকার নেই, বদমাশরা, সমস্যা নেই, প্রধানমন্ত্রী তো কইছে আগে ১০ টাকায় মিনিট কথা কইতাম এখন তো সব জিনিসের দাম ১০ গুণ সেই তুলনায় ১০×১০= ১০০ টাকা মিনিট হোক, তাইলেই দুর্নীতিবাজরাই শুধু কথা কইতে পারবেন", negative, low, na, na
"উপরে উপরে যাই দেখাক, ঘুরেফিরে সরকার মোবাইল অপারেটরদের দালালিই করবে", negative, na, na, na
এখন আর লাভ নাই ওয়াইফাই আছে এখন, neutral, na, na, na
"হাস্যকর, কেমন লাগলো", negative, na, na, na
"সব মেয়াদের প্যাক দেন আর ডাটার দাম কমান, এটাই সকলের মূল কথা", neutral, high, na, na
কবে জানি শুনি ৩ জিবি ৪০ টাকা ১ দিন, negative, low, na, na
"আরে ভাই আমার টাকায় তো আমি জিনিস কিনবো, তার আবার ম্যাথ থাকবে কেন, আমি যতদিন ব্যবহার না করব ততদিন ওইভাবে পড়ে থাকবে, প্রতিটা সিমের কোম্পানি ফাইজলামি ব্যবসা ধরছে", negative, low, na, na
"এমবি কিনবো না, না কিনলেই দাম কমাবে", negative, na, na, na
সবচেয়ে আগে দরকার কলরেট কমানো তাহলে জনগণ উপকৃত হবে এতে সরকার ও কোম্পানিগুলো লাভবান হবে, positive, high, na, na
আনলিমিটেড ডাটা করা হোক, positive, high, na, na
"খুব ভাল হবে, তবে ডাটার দাম অনেক বেশি, দাম কমাতে হবে", neutral, low, na, na
আনলিমিটেড করা হোক, positive, high, na, na
কি এখন পশ্চাদ্দেশের রগ টান হয়েছে, negative, na, na, na
আর কত বাটপারি করবে ফকির শালারা, negative, na, na, na
নিজের টাকায় কেনা ডাটার মেয়াদ কেন থাকবে?, negative, low, na, na
সব সিমের অফারের দাম কমানো হোক মিনিট এমবি, neutral, low, na, na
সরকার সহ সব কোম্পানি চোরের দল, negative, na, na, na
১৫ দিনের প্যাকেজ করলে অনেক ভালো হবে, positive, moderate, na, na
বয়কট, negative, na, na, na
"নিজের টাকায় ইন্টারনেট কিনবো, টাকা আমার মেয়াদ দিবে তারা, আমরা ওদের কাছ থেকে টাকা দিয়ে ইন্টারনেট বা মিনিট কিনে থাকি, আবার আমরা কিনি আমাদের কাছ থেকে ট্যাক্স কাটে, আবার তাতে মেয়াদও দিবে মেয়াদ এর ভিতরে শেষ না করতে পারলে সেটাও তারা কেটে নিয়ে যাবে, এভাবে মানুষ আর কতো বোকাচোদা বানাবে ওরা, সব শালারা চোর", negative, low, na, na
এদেশের সব জায়গায় অযোগ্য লোক বসে আছে তাই কোন কিছুই ঠিক না, negative, na, na, na
দাম কত হতে পারে, neutral, na, na, na
তোদের নেট তোরাই চালা, negative, na, na, na
মনে হচ্ছে বেড়াতে গিয়ে, neutral, na, na, na
মেয়াদ চাই না আমরা, negative, high, na, na
"সিম কোম্পানিগুলো, পাবলিকদেরকে বলদ ভাবছে, ১৮ টাকার এমবি এখন করে ৬৯ টাকা, তাও ৭ দিন মেয়াদ, আবার নেটওয়ার্ক তো পাই না মাঝে মাঝে, এমবি কিনবো না, ওয়াইফাই লাগাইছি, এক এক করে সবই যখন বাসাই ওয়াইফাই লাগানো শুরু করবে তখন বুঝবে কোম্পানিগুলো", negative, low, na, low
টাকা দিয়ে এমবি কিনবো আমরা ওরা মেয়াদ দেওয়ার কে, negative, low, na, na
"টাকা দিয়ে এমবি কিনি, এটার মেয়াদ থাকবে কেন, এমবির মেয়াদ আনলিমিটেড করার জোর দাবি জানাচ্ছি, এবং সরকারের সুদৃষ্টি কামনা করছি এমবির মূল্য কমানোর জন্য, আর কত আমাদের মত সাধারণ মানুষের রক্ত চুষে খাবে ওরা?", negative, low, na, na
ভারতের মতো ৫০ টাকায় ১ মাস আনলিমিটেড ইন্টারনেট ও ভয়েস কল ফ্রি করা হোক, positive, high, na, na
নাটকের শেষ নাই ১ জিবি নেট কিনতে টাকা লাগে ৬০ থেকে ৮০ টাকা মতো তাও এক ঘন্টাও চলে না ফুরিয়ে যায়, negative, low, na, low
ইন্টারনেটে বাজে সার্ভিস পাই নেট বিল বেশি টাকা কাটে বেশি প্যাকেজ পাই না কোনো সিমই এখন ভালো নাই সব কোম্পানি এখন গ্রামীণের মতো হইছে অনেক টাকা যায় থাকে না না পড়লে এখন আর ফোনে টাকাও রিচার্জ করি না আগে সিম চালাইতাম ৫টা এখন চালাই ২টা এগুলোও চালাইতাম না যদি কারো সাথে অন্য কোনো উপায়ে যোগাযোগ করা যেত, negative, low, na, low
"বর্তমান দায়িত্বশীলগুলো সব ছাগল-কুকুর, সব দোষ অপারেটরদের, ছাগলগুলো ১০০ টাকায় ৫১-৫৩ খেয়ে তারপর কোম্পানির দোষ, মেয়াদ নিয়ে পারাপারির পর আবার আগের নিয়ম, কতগুলো রামছাগল মন্ত্রীর পদে বসছে", negative, na, na, na
সব নাটক এই নাটক করে প্যাকেজের দাম বাড়িয়ে দিয়েছে, negative, low, na, na
নেট কানেকশনে দুর্বল কি এমবি কিনবো আর কি চালাবো, negative, na, slow, low
"ওই সব আগের মতনই চলবে, মাঝখানে বাহানা বানাইছিলো দাম বাড়ানোর জন্য, দুই দফা দাম বাড়িয়েছে", negative, low, na, na
৫০০ টাকায় ২ জিবি ৩ দিন মেয়াদ কবে হবে, negative, low, na, na
সালাম জানাই আপনাকে ও আন্তরিক ধন্যবাদ আইসিটি প্রতিমন্ত্রী জুনায়েদ আহমেদ পলক স্যারের প্রতি ভালো মস্তিষ্কের মাধ্যমে এই পরিকল্পনা করার জন্য, positive, na, na, na
আনলিমিটেড ইন্টারনেট ২০০ টাকায় এক মাস হোক, positive, high, na, na
আমরা ব্রডব্যান্ডকে ভালোবাসি, positive, na, na, na
"টেলিটক নেটওয়ার্কের কাজ প্রতিটি জেলায় ভালো করলে, অন্যান্য সিম বাদ দিয়ে সবাই টেলিটক সিম ব্যবহার করবে, টেলিটক সিম কোম্পানী ভালো সুযোগ-সুবিধা দেয়", positive, high, na, na
যে লাউ সেই কদু, negative, na, na, na
সব অপারেটরকে ১০ দিনের জন্য বয়কট করলে এরা সোজা হয়ে যেতো, negative, na, na, na
সিম কোম্পানিগুলো সব চোরের দল, negative, na, na, na
গ্রাহক নিয়ে দুইদিন পর পর ভণ্ডামি করে বিটিআরসি, negative, na, na, na
মূলত ইন্টারনেটের দাম বৃদ্ধি করার জন্যই ইন্টারনেটের গ্রাহক সংখ্যা কমে গেছে, negative, low, na, na
"আমার সবচেয়ে বড় ভুল বাংলাদেশে জন্ম নিয়ে, নিজের টাকায় এমবি কিনে আবার মেয়াদ শেষ হলে আর ব্যবহার করতে পারব না, নিজের টাকায় কিনব আবার এটার মেয়াদ থাকবে", negative, na, na, na
ইন্টারনেট এবং মিনিট প্যাক আনলিমিটেড করা উচিত, positive, high, na, na
এত প্ল্যান দিয়ে কি হবে যদি পারেন ডাটা প্যাকেজের দাম কমান ভয়েস কল রেট কম করেন তাহলে যদি একটু গ্রাহক বাঁচে, neutral, low, na, na
"ভালো উদ্যোগ, আগের নিয়মে ভালো ছিলো", positive, na, na, na
বাংলালিংক নেট চালানো পুরাই অসম্ভব হয়ে যাচ্ছে, negative, na, slow, low
মেয়াদ বিহীন ইন্টারনেট চাই, positive, high, na, na
নেটের মেয়াদের দিকে নজর না দিয়ে দাম কমানোর উদ্যোগ নেন, neutral, low, na, na
আনলিমিটেড সোশ্যাল মিডিয়া প্যাকেজ চাই, positive, high, na, na
"অল্প দামে বেশি জিবি ডাটা দেওয়া বাদ দিয়ে আবার নতুন ধান্দা, শালারা", negative, low, na, na
